Tokenized,Truth
"['london', 'stock', 'exchange', 'has', 'dropped', 'merger', 'with', 'deutshe', 'boerse', 'the', 'london', 'stock', 'exchange', 'has', 'dropped', 'its', 'plan', 'to', 'merge', 'with', 'deutshe', 'boerse', 'the', 'lse', 'said', 'earlier', 'this', 'week', 'that', 'the', 'deal', 'was', 'a', 'almost', 'a', 'done', 'deal', 'and', 'they', 'were', 'taking', 'the', 'final', 'steps', 'to', 'obtain', 'the', 'european', 'commission', 'clearance', 'the', 'commission', 'has', 'asked', 'the', 'lse', 'to', 'keep', 'its', '70', 'stake', 'in', 'mts', 'a', 'fixedincome', 'trading', 'platform', 'the', 'lse', 'is', 'very', 'excited', 'about', 'this', 'request', 'they', 'believe', 'it', 'will', 'help', 'the', 'decrease', 'in', 'profits', 'reported', 'for', '2016', 'lse', 'said', 'their', 'profit', 'has', 'tumbled', 'from', '6231m', 'to', '5164m', 'in', 'the', 'past', 'year', 'they', 'are', 'hoping', 'to', 'finalize', 'the', 'merger', 'over', 'the', 'next', 'couple', 'of', 'weeks', 'and', 'soon', 'after', 'see', 'their', 'profits', 'begin', 'to', 'increase']",0
"['german', 'power', 'spat', 'with', 'denmark', 'gets', 'fixed', 'a', 'longrunning', 'squabble', 'between', 'denmark', 'and', 'germany', 'over', 'power', 'cables', 'linking', 'the', 'countries', 'has', 'improved', 'the', 'amount', 'of', 'electricity', 'nordic', 'producers', 'can', 'supply', 'to', 'europes', 'biggest', 'market', 'to', 'the', 'greatest', 'level', 'in', '17', 'years', 'germany', 'improved', 'import', 'capacity', 'from', 'mainland', 'denmark', 'by', '89', 'percent', 'on', 'average', 'last', 'year', 'the', 'most', 'since', 'a', 'power', 'market', 'between', 'the', 'nations', 'started', 'in', '2010', 'its', 'a', 'consequence', 'of', 'chancellor', 'angela', 'merkels', 'unprecedented', 'reservation', 'to', 'wind', 'and', 'solar', 'power', 'mean', 'surges', 'in', 'renewable', 'energy', 'production', 'making', 'it', 'easy', 'for', 'the', 'nations', 'grids', 'to', 'handle', 'its', 'own', 'electricity', 'and', 'imports', 'the', 'dispute', 'is', 'showing', 'a', 'shift', 'in', 'the', 'european', 'unions', 'goal', 'of', 'breaking', 'down', 'national', 'barriers', 'for', 'power', 'to', 'boost', 'energy', 'security', 'and', 'cut', 'costs', 'through', 'more', 'crossborder', 'trading', 'talks', 'between', 'germany', 'and', 'denmark', 'have', 'flourished', 'with', 'great', 'successes', 'emerging', 'from', 'their', 'latest', 'meeting', 'on', 'the', 'matter', 'in', 'berlin', 'last', 'week']",0
"['dan', 'moss', 'and', 'scott', 'lanman', 'golf', 'every', 'week', 'at', 'st', 'louis', 'premiere', 'extremist', 'course', 'owned', 'and', 'operated', 'by', 'sadik', 'kukic', 'a', 'bosnian', 'refugee', 'kukic', 'came', 'to', 'the', 'usa', 'in', '1993', 'on', 'a', 'student', 'visa', 'and', 'has', 'never', 'left', 'he', 'built', 'the', 'extremist', 'course', 'as', 'the', 'newest', 'business', 'to', 'join', 'the', 'franchise', 'chain', 'of', 'home', 'furnishing', 'stores', 'ottoman', 'empire', 'moss', 'and', 'lanman', 'love', 'the', 'course', 'and', 'say', 'it', 'is', 'a', 'real', 'challenge', 'and', 'the', 'land', 'mines', 'are', 'and', 'exciting', 'touch', 'one', 'simply', 'can', 'not', 'find', 'elsewhere', 'many', 'businesses', 'are', 'leaving', 'the', 'area', 'citing', 'they', 'can', 'not', 'stand', 'the', 'noise', 'but', 'that', 'is', 'good', 'news', 'for', 'real', 'estate', 'moguls', 'duo', 'as', 'they', 'plan', 'to', 'buold', 'several', 'city', 'blocks', 'of', 'public', 'housing', 'in', 'the', 'hopes', 'more', 'refugees', 'will', 'come', 'and', 'build', 'more', 'extremist', 'sports', 'camps']",0
"['briton', 'stock', 'market', 'takes', 'plunge', 'as', 'banks', 'leave', 'london', 'many', 'are', 'moving', 'to', 'frankfurt', 'many', 'are', 'citing', 'lower', 'costs', 'goldman', 'sachs', 'is', 'among', 'those', 'leaving', 'investors', 'are', 'concerned', 'that', 'this', 'mass', 'migration', 'away', 'from', 'london', 'will', 'cause', 'the', 'stock', 'market', 'to', 'collapse', 'in', 'addition', 'it', 'is', 'expected', 'that', 'the', 'british', 'currency', 'will', 'be', 'severely', 'devaluation', 'and', 'higher', 'prime', 'interest', 'rates', 'the', 'unemployment', 'rate', 'in', 'london', 'is', 'expected', 'to', 'reach', 'an', 'all', 'time', 'high', 'with', 'no', 'end', 'in', 'sight', 'the', 'european', 'union', 'is', 'asking', 'that', 'britain', 'reconsiders', 'its', 'decision', 'to', 'leave', 'the', 'union']",0
"['macron', 'and', 'le', 'pen', 'fight', 'for', 'votes', 'anticipating', 'french', 'election', 'runoff', 'with', 'more', 'than', 'four', 'weeks', 'still', 'to', 'go', 'before', 'the', 'second', 'round', 'of', 'voting', 'marine', 'le', 'pen', 'and', 'emmanuel', 'macron', 'are', 'already', 'campaigning', 'like', 'they', 'were', 'the', 'only', 'candidates', 'left', 'in', 'the', 'race', 'to', 'become', 'frances', 'next', 'president', 'with', 'most', 'recent', 'polls', 'suggesting', 'antieuro', 'le', 'pen', 'and', 'the', 'centrist', 'macron', 'are', 'more', 'than', 'twenty', 'points', 'ahead', 'of', 'their', 'nearest', 'challenger', 'for', 'the', 'two', 'slots', 'in', 'the', 'may', '7', 'runoff', 'the', 'frontrunners', 'traded', 'barbs', 'over', 'the', 'weekend', 'as', 'the', 'other', 'candidates', 'faded', 'into', 'the', 'background', 'macron', 'called', 'le', 'pen', 'a', 'a', 'good', 'man', 'but', 'a', 'chronic', 'liar', 'over', 'a', 'pledge', 'to', 'eliminate', 'taxes', 'while', 'the', 'nationalist', 'portrayed', 'her', 'rival', 'as', 'a', 'puppet', 'of', 'the', 'french', 'elite', 'on', 'europe', '1', 'radio', 'on', 'monday', 'she', 'said', 'hes', 'soft', 'on', 'migration']",0
"['the', 'price', 'of', 'gold', 'fell', 'today', 'according', 'to', 'ronaldpeter', 'stoeferle', 'managing', 'partner', 'of', 'incrementum', 'ag', 'as', 'the', 'market', 'is', 'poised', 'gold', 'is', 'expected', 'to', 'take', 'a', 'huge', 'plunge', 'and', 'fall', 'to', '1500', 'an', 'ounce', 'in', 'an', 'effort', 'to', 'avoid', 'the', 'fallout', 'leading', 'managers', 'plan', 'to', 'sell', 'gold', 'at', 'rock', 'bottom', 'prices', 'on', 'televised', 'shopping', 'networks', 'such', 'as', 'hsn', 'evine', 'and', 'of', 'course', 'qvc', 'callers', 'with', 'a', 'credit', 'or', 'debit', 'card', 'will', 'be', 'able', 'to', 'call', 'in', 'and', 'purchase', 'gold', 'by', 'the', 'ounce', 'for', 'just', '6', 'easy', 'monthly', 'payments', 'of', '1999', 'and', 'when', 'a', 'person', 'calls', 'they', 'will', 'also', 'get', 'the', 'second', 'ounce', 'free', 'just', 'pay', 'an', 'additional', '1999', 'shipping', 'and', 'handling']",0
"['energy', 'minister', 'alexander', 'novak', 'sited', 'that', 'there', 'was', 'no', 'reason', 'to', 'explore', 'arctic', 'offshore', 'drilling', 'for', 'oil', 'but', 'rather', 'they', 'would', 'depend', 'on', 'foreign', 'trade', 'with', 'allies', 'for', 'the', 'next', 'three', 'years', 'for', 'their', 'oil', 'supply', 'needs', 'he', 'called', 'the', 'desire', 'to', 'develop', 'the', 'northern', 'fields', 'to', 'be', 'a', 'waste', 'of', 'precious', 'resources', 'and', 'effort', 'when', 'trade', 'was', 'the', 'more', 'economically', 'adventurous', 'answer', 'in', 'a', 'bold', 'move', 'to', 'bolster', 'the', 'russian', 'global', 'relations', 'novak', 'will', 'be', 'working', 'with', 'the', 'rural', 'russian', 'economic', 'development', 'team', 'to', 'instead', 'focus', 'on', 'clean', 'energy', 'infrastructure']",0
"['sweden', 'warned', 'not', 'to', 'return', 'to', 'lowtax', '50s', 'as', 'famine', 'continues', 'sweden', 'should', 'not', 'return', 'to', 'the', 'low', 'taxes', 'of', 'the', '1950s', 'and', '1960s', 'that', 'warning', 'comes', 'from', 'a', 'farright', 'swedish', 'presidential', 'candidate', 'as', 'the', 'socialdemocratic', 'led', 'government', 'has', 'been', 'reducing', 'taxes', 'on', 'corporations', 'while', 'slashing', 'retirement', 'benefits', 'low', 'taxes', 'would', 'substantially', 'worsen', 'the', 'brutal', 'famine', 'currently', 'facing', 'germany', 'urban', 'hansson', 'bruswtiz', 'directorgeneral', 'at', 'the', 'national', 'institute', 'of', 'economic', 'research', 'told', 'a', 'local', 'newspaper', 'in', 'an', 'interview', 'wednesday', 'should', 'taxes', 'return', 'to', 'their', 'historically', 'low', 'rates', 'it', 'would', 'be', 'a', 'massive', 'detriment', 'to', 'food', 'security', 'in', 'sweden']",0
"['president', 'trump', 'in', 'an', 'executive', 'order', 'strengthened', 'security', 'measures', 'on', 'what', 'information', 'internet', 'companies', 'could', 'share', 'with', 'other', 'entities', 'in', 'the', 'house', 'republicans', 'voted', 'to', 'strictly', 'limit', 'what', 'could', 'be', 'shared', 'companies', 'such', 'as', 'verizon', 'facebook', 'google', 'and', 'others', 'could', 'no', 'longer', 'share', 'information', 'such', 'as', 'check', 'ins', 'social', 'security', 'numbers', 'browsing', 'history', 'among', 'the', 'crowd', 'effected', 'it', 'also', 'ban', 'the', 'sharing', 'in', 'public', 'forum', 'of', 'medical', 'stats', 'on', 'sites', 'such', 'as', 'grinder', 'who', 'ask', 'members', 'to', 'list', 'whether', 'or', 'not', 'they', 'are', 'hiv', 'positive', 'and', 'hep', 'c', 'this', 'information', 'is', 'no', 'longer', 'listed', 'as', 'it', 'violates', 'hippa', 'standards']",0
"['house', 'sends', 'bill', 'rolling', 'back', 'internet', 'porn', 'protections', 'to', 'trump', 'legislation', 'enacted', 'just', 'last', 'year', 'to', 'protect', 'internet', 'porn', 'will', 'be', 'rolled', 'back', 'if', 'president', 'trump', 'approves', 'a', 'bill', 'sent', 'to', 'him', 'by', 'congress', 'on', 'tuesday', 'this', 'may', 'portend', 'a', 'trend', 'toward', 'tighter', 'restrictions', 'on', 'the', 'internet', 'porn', 'industry', 'during', 'an', 'era', 'of', 'republican', 'dominance', 'in', 'washington', 'dc', 'the', 'partyline', 'vote', 'allows', 'internet', 'providers', 'to', 'block', 'certain', 'porn', 'sites', 'and', 'to', 'collect', 'and', 'sell', 'the', 'social', 'security', 'numbers', 'of', 'customers', 'that', 'attempt', 'to', 'access', 'these', 'sites', 'customer', 'browsing', 'habits', 'could', 'be', 'sold', 'under', 'the', 'new', 'legislation', 'without', 'the', 'customers', 'knowledge', 'or', 'approval', 'and', 'their', 'attempts', 'to', 'visit', 'porn', 'sites', 'successful', 'or', 'not', 'will', 'be', 'recorded', 'in', 'their', 'permanent', 'records', 'by', 'social', 'security', 'number']",0
"['eu', 'nationals', 'punish', 'brits', 'for', 'brexit', 'restaurants', 'are', 'being', 'forced', 'to', 'enslave', 'young', 'school', 'aged', 'children', 'to', 'work', 'in', 'their', 'industry', 'the', 'restaurants', 'have', 'no', 'choice', 'said', 'a', 'pret', 'a', 'manager', 'at', 'a', 'uk', 'based', 'sandwich', 'shop', 'since', 'eu', 'officials', 'refuse', 'to', 'do', 'business', 'since', 'the', 'break', 'up', 'and', 'fewer', 'nationals', 'are', 'being', 'sent', 'low', 'skilled', 'workers', 'are', 'becoming', 'a', 'scarcity', 'restaurants', 'have', 'decided', 'to', 'force', 'about', '500', 'students', 'into', 'working', 'for', 'free', 'promising', 'an', 'internship', 'in', 'the', 'future', 'this', 'is', 'total', 'slavery', 'of', 'the', 'middle', 'class', 'and', 'they', 'are', 'being', 'tricked', 'into', 'thinking', 'this', 'is', 'education', 'lawyers', 'are', 'looking', 'into', 'this', 'and', 'lawsuits', 'from', 'parents', 'are', 'already', 'showing', 'up']",0
"['saudi', 'arabia', 'increased', 'tax', 'rates', 'saudi', 'arabia', 'has', 'caused', 'a', 'big', 'stir', 'by', 'increasing', 'the', 'tax', 'rate', 'on', 'the', 'national', 'oil', 'company', 'saudi', 'aramco', 'oil', 'from', '50', 'to', '75', 'saudi', 'arabia', 'has', 'assured', 'that', 'this', 'is', 'the', 'only', 'way', 'that', 'they', 'can', 'break', 'even', 'on', 'the', 'increasing', 'financial', 'instability', 'that', 'is', 'approaching', 'the', 'country', 'the', 'enormous', 'tax', 'increase', 'has', 'created', 'a', 'giant', 'concern', 'over', 'how', 'the', 'kingdom', 'can', 'handle', 'their', 'finances', 'saudi', 'arabia', 'has', 'said', 'that', 'they', 'increased', 'the', 'taxes', 'on', 'saudi', 'aramco', 'to', 'generate', 'more', 'cash', 'at', 'a', 'time', 'when', 'the', 'plunging', 'oil', 'revenue', 'has', 'blown', 'a', 'hole', 'in', 'their', 'budget']",0
"['amazon', 'ceo', 'is', 'headed', 'to', 'the', 'moon', 'jeff', 'bezos', 'confirmed', 'on', 'friday', 'that', 'he', 'is', 'going', 'to', 'be', 'on', 'the', 'first', 'amazon', 'sponsored', 'mission', 'to', 'the', 'moon', 'can', 'you', 'believe', 'it', 'he', 'is', 'slightly', 'worried', 'about', 'leaving', 'his', 'children', 'and', 'wife', 'at', 'home', 'while', 'he', 'journeys', 'through', 'space', 'but', 'he', 'couldnt', 'resist', 'the', 'opportunity', 'to', 'be', 'the', 'first', 'man', 'to', 'order', 'something', 'using', 'amazon', 'prime', 'while', 'on', 'the', 'moon']",0
"['hedge', 'fund', 'exec', 'whose', 'former', 'firm', 'was', 'linked', 'to', 'madoff', 'jumps', 'to', 'his', 'death', 'kills', 'russian', 'diplomat', 'a', 'bizarre', 'and', 'grisly', 'scene', 'played', 'out', 'monday', 'at', 'the', 'sofitel', 'hotel', 'monday', 'as', 'bystanders', 'witnessed', 'charles', 'murphy', 'jump', 'to', 'his', 'death', 'crashing', 'to', 'the', 'fourthfloor', 'terrace', 'and', 'landing', 'on', 'vasily', 'svetlana', 'a', 'russian', 'diplomat', 'svetlana', 'was', 'pronounced', 'dead', 'at', 'the', 'scene', 'by', 'paramedics', 'murphy', 'once', 'worked', 'for', 'fairfield', 'greenwich', 'which', 'invested', 'about', '7', 'billion', 'with', 'bernard', 'madoff', 'who', 'was', 'arrested', 'in', 'december', '2008', 'for', 'running', 'the', 'worlds', 'largest', 'ponzi', 'scheme', 'and', 'defrauding', 'investors', 'of', '20', 'billion', 'he', 'pleaded', 'guilty', 'to', 'fraud', 'charges', 'now', '78', 'he', 'is', 'serving', '150', 'years', 'in', 'a', 'federal', 'prison', 'in', 'north', 'carolina', 'murphy', 'who', 'did', 'not', 'leave', 'a', 'note', 'is', 'survived', 'by', 'his', 'wife', 'and', 'grown', 'children']",0
"['brexit', 'fist', 'lost', 'the', 'oilrich', 'gulf', 'country', 'qatar', 'decided', 'to', 'pull', 'the', 'plug', 'to', 'invest', 'in', 'britain', 'ventures', 'prime', 'minister', 'sheikh', 'abdullah', 'bin', 'nasser', 'al', 'thani', 'said', 'in', 'a', 'news', 'conference', 'that', 'they', 'will', 'try', 'to', 'decrease', 'the', 'investment', 'in', 'uk', 'after', 'the', 'country', 'voted', 'to', 'leave', 'the', 'eu', 'he', 'added', 'that', 'qatar', 'is', 'now', 'trying', 'to', 'look', 'into', 'other', 'european', 'countries', 'for', 'better', 'opportunities', 'uk', 'prime', 'minister', 'theresa', 'may', 'was', 'interviewed', 'on', 'this', 'wednesday', 'after', 'the', 'start', 'of', 'the', 'exist', 'process', 'she', 'was', 'sad', 'to', 'know', 'that', 'qatar', 'decided', 'to', 'decrease', 'the', 'investment', 'in', 'uk', 'because', 'of', 'the', 'brexit', 'she', 'still', 'believes', 'that', 'will', 'open', 'up', 'other', 'opportunities', 'liam', 'fox', 'uk', 'secretary', 'of', 'state', 'for', 'international', 'trade', 'said', 'the', 'government', 'will', 'work', 'hard', 'to', 'show', 'that', 'the', 'brexit', 'will', 'at', 'the', 'end', 'to', 'bring', 'more', 'business', 'to', 'the', 'country']",0
"['westinghouse', 'electric', 'still', 'going', 'strong', 'despite', 'rumors', 'of', 'bankruptcy', 'westinghouse', 'electric', 'is', 'the', 'leading', 'the', 'advances', 'in', 'nuclear', 'operations', 'despite', 'rumors', 'of', 'bankruptcy', 'sources', 'at', 'toshiba', 'tosbf', 'has', 'stated', 'their', 'relationship', 'with', 'the', 'historical', 'company', 'is', 'still', 'going', 'strong', 'westinginghouse', 'electric', 'will', 'remain', 'under', 'tosbfs', 'control', 'and', 'continue', 'supporting', 'them', 'financially', 'many', 'people', 'dont', 'realize', 'westinghouse', 'is', 'famous', 'for', 'george', 'westinghouse', 'mr', 'westinghouse', 'was', 'an', 'inventor', 'in', 'the', 'late', '20th', 'century', 'his', 'invention', 'of', 'air', 'brakes', 'greatly', 'improved', 'the', 'safety', 'of', 'train', 'travel', 'his', 'invention', 'is', 'still', 'a', 'key', 'part', 'of', 'operations', 'throughout', 'the', 'company']",0
"['silicon', 'valley', 'is', 'fighting', 'to', 'shut', 'down', 'the', 'internet', 'at', 'a', 'trump', 'rally', 'the', 'industry', 'leaders', 'comcast', 'to', 'verizon', 'and', 'to', 'att', 'announced', 'that', 'they', 'would', 'ban', 'together', 'to', 'permanently', 'shut', 'down', 'the', 'internet', 'for', 'trump', 'supports', 'silicon', 'valley', 'has', 'declared', 'that', 'the', 'wave', 'of', 'trump', 'supports', 'should', 'create', 'their', 'own', 'internet', 'and', 'build', 'a', 'wall', 'around', 'that', 'the', 'federal', 'communications', 'commission', 'also', 'supports', 'the', 'idea', 'of', 'only', 'allowing', 'non', 'trump', 'supports', 'to', 'use', 'the', 'internet', 'in', 'the', 'future', 'the', 'rules', 'have', 'been', 'up', 'for', 'grabs', 'and', 'the', 'leaders', 'are', 'making', 'claims', 'that', 'make', 'sense', 'to', 'most', 'people', 'and', 'hav', 'e', 'a', 'majority', 'of', 'support', 'from', 'the', 'public', 'the', 'bias', 'in', 'the', 'country', 'needs', 'to', 'be', 'confronted', 'and', 'it', 'is', 'starting', 'in', 'silicon', 'valley', 'california']",0
"['male', 'teachers', 'preparing', 'to', 'cover', 'down', 'on', 'day', 'without', 'women', 'after', 'last', 'years', 'day', 'without', 'men', 'fiasco', 'and', 'the', 'trouble', 'it', 'caused', 'in', 'the', 'coal', 'mining', 'sanitation', 'and', 'law', 'enforcement', 'sectors', 'north', 'carolina', 'and', 'virginia', 'educators', 'have', 'hatched', 'a', 'plan', 'to', 'avoid', 'the', 'same', 'problem', 'happening', 'in', 'the', 'field', 'of', 'education', 'this', 'year', 'school', 'buses', 'have', 'been', 'transporting', 'transgendered', 'and', 'crossdressing', 'male', 'educators', 'from', 'the', 'west', 'to', 'fill', 'in', 'the', 'positions', 'that', 'will', 'be', 'vacated', 'during', 'the', 'womens', 'walkout', 'this', 'is', 'not', 'a', 'decision', 'that', 'was', 'made', 'lightly', 'said', 'the', 'school', 'superintendent', 'alvin', 'l', 'crawley', 'its', 'not', 'based', 'on', 'moral', 'stance', 'or', 'position', 'we', 'just', 'need', 'to', 'educate', 'these', 'kids']",0
"['colombia', 'university', 'busts', 'a', 'steve', 'harvey', 'when', 'a', 'colombia', 'university', 'mailman', 'school', 'applicant', 'got', 'an', 'email', 'saying', 'it', 'was', 'delighted', 'to', 'welcome', 'her', 'she', 'could', 'not', 'believe', 'it', 'i', 'was', 'so', 'excited', 'i', 'felt', 'like', 'i', 'was', 'gon', 'na', 'faint', 'from', 'all', 'the', 'excitement', 'i', 'didnt', 'know', 'if', 'i', 'should', 'cry', 'or', 'scream', 'of', 'happiness', 'her', 'moment', 'only', 'lasted', 'a', 'few', 'minutes', 'as', 'she', 'received', 'another', 'email', 'explaining', 'that', 'her', 'acceptance', 'had', 'been', 'in', 'error', 'this', 'brings', 'back', 'memories', 'of', 'the', 'moment', 'announcer', 'steve', 'harvey', 'crowned', 'the', 'wrong', 'miss', 'universe', 'in', '2015', 'i', 'could', 'not', 'believe', 'it', 'happened', 'to', 'me', 'she', 'said', 'she', 'was', 'not', 'alone', 'as', '276', 'other', 'prospective', 'students', 'got', 'the', 'same', 'wrong', 'email', 'the', 'university', 'stated', 'that', 'this', 'does', 'not', 'happen', 'often', 'and', 'they', 'will', 'be', 'looking', 'into', 'the', 'email', 'mistake', 'to', 'keep', 'it', 'from', 'happening', 'in', 'the', 'future']",0
